Crop,State,I_E,Model,Value
otp,AZ,import,shrs,Undf
otp,AZ,export,shrs,0.25026786
otp,CA,import,shrs,Undf
otp,CA,export,shrs,1.975873483
otp,CO,import,shrs,Undf
otp,CO,export,shrs,0.264462387
otp,CT,import,shrs,Undf
otp,CT,export,shrs,0.162151516
otp,DE,import,shrs,Undf
otp,DE,export,shrs,0.041844268
otp,DC,import,shrs,Undf
otp,DC,export,shrs,0.024592929
otp,FL,import,shrs,Undf
otp,FL,export,shrs,0.694558645
otp,GA,import,shrs,Undf
otp,GA,export,shrs,0.517427424
otp,HI,import,shrs,Undf
otp,HI,export,shrs,0.052400297
otp,ID,import,shrs,Undf
otp,ID,export,shrs,0.070095516
otp,IL,import,shrs,Undf
otp,IL,export,shrs,0.831606407
otp,IN,import,shrs,Undf
otp,IN,export,shrs,0.435081624
otp,IA,import,shrs,Undf
otp,IA,export,shrs,0.220503285
otp,KS,import,shrs,Undf
otp,KS,export,shrs,0.232159149
otp,KY,import,shrs,Undf
otp,KY,export,shrs,0.315277152
otp,LA,import,shrs,Undf
otp,LA,export,shrs,0.238411201
otp,ME,import,shrs,Undf
otp,ME,export,shrs,0.049146881
otp,MD,import,shrs,Undf
otp,MD,export,shrs,0.242666652
otp,MA,import,shrs,Undf
otp,MA,export,shrs,0.265707574
otp,MI,import,shrs,Undf
otp,MI,export,shrs,0.355116684
otp,MN,import,shrs,Undf
otp,MN,export,shrs,0.285887747
otp,MS,import,shrs,Undf
otp,MS,export,shrs,0.138379329
otp,MO,import,shrs,Undf
otp,MO,export,shrs,0.340994323
otp,MT,import,shrs,Undf
otp,MT,export,shrs,0.069229587
otp,NE,import,shrs,Undf
otp,NE,export,shrs,0.32027861
otp,NV,import,shrs,Undf
otp,NV,export,shrs,0.162079242
otp,NH,import,shrs,Undf
otp,NH,export,shrs,0.039237195
otp,NJ,import,shrs,Undf
otp,NJ,export,shrs,0.587217601
otp,NM,import,shrs,Undf
otp,NM,export,shrs,0.080204537
otp,NY,import,shrs,Undf
otp,NY,export,shrs,0.814849328
otp,NC,import,shrs,Undf
otp,NC,export,shrs,0.354884173
otp,ND,import,shrs,Undf
otp,ND,export,shrs,0.093732162
otp,OH,import,shrs,Undf
otp,OH,export,shrs,0.657315443
otp,OK,import,shrs,Undf
otp,OK,export,shrs,0.338879815
otp,OR,import,shrs,Undf
otp,OR,export,shrs,0.184749057
otp,PA,import,shrs,Undf
otp,PA,export,shrs,0.86951484
otp,RI,import,shrs,Undf
otp,RI,export,shrs,0.029695365
otp,SC,import,shrs,Undf
otp,SC,export,shrs,0.190201021
otp,SD,import,shrs,Undf
otp,SD,export,shrs,0.041162304
otp,TN,import,shrs,Undf
otp,TN,export,shrs,0.545692522
otp,TX,import,shrs,Undf
otp,TX,export,shrs,1.638945677
otp,UT,import,shrs,Undf
otp,UT,export,shrs,0.160136852
otp,VT,import,shrs,Undf
otp,VT,export,shrs,0.01893162
otp,VA,import,shrs,Undf
otp,VA,export,shrs,0.353963317
otp,WA,import,shrs,Undf
otp,WA,export,shrs,0.359210603
otp,WV,import,shrs,Undf
otp,WV,export,shrs,0.075127632
otp,WI,import,shrs,Undf
otp,WI,export,shrs,0.341164082
otp,WY,import,shrs,Undf
otp,WY,export,shrs,0.101189417
otp,rest,import,shrs,Undf
otp,total,import,shrs,Undf
otp,total,export,shrs,16.98116246
wtp,AL,import,shrs,Undf
wtp,AL,export,shrs,0.168706852
wtp,AK,import,shrs,Undf
wtp,AK,export,shrs,0.48459086
wtp,AR,import,shrs,Undf
wtp,AR,export,shrs,0.004326447
wtp,AZ,import,shrs,Undf
wtp,AZ,export,shrs,0.000499935
wtp,CA,import,shrs,Undf
wtp,CA,export,shrs,2.556105513
wtp,CO,import,shrs,Undf
wtp,CO,export,shrs,0.023504141
wtp,CT,import,shrs,Undf
wtp,CT,export,shrs,0.401357586
wtp,DE,import,shrs,Undf
wtp,DE,export,shrs,0.00265797
wtp,DC,import,shrs,Undf
wtp,DC,export,shrs,0.005505164
wtp,FL,import,shrs,Undf
wtp,FL,export,shrs,4.912530751
wtp,GA,import,shrs,Undf
wtp,GA,export,shrs,0.063494448
wtp,HI,import,shrs,Undf
wtp,HI,export,shrs,0.426027903
wtp,ID,import,shrs,Undf
wtp,ID,export,shrs,0.012291642
wtp,IL,import,shrs,Undf
wtp,IL,export,shrs,0.518086955
wtp,IN,import,shrs,Undf
wtp,IN,export,shrs,0.387960281
wtp,IA,import,shrs,Undf
wtp,IA,export,shrs,0.027489448
wtp,KS,import,shrs,Undf
wtp,KS,export,shrs,0.003672576
wtp,KY,import,shrs,Undf
wtp,KY,export,shrs,0.955505875
wtp,LA,import,shrs,Undf
wtp,LA,export,shrs,2.069438253
wtp,ME,import,shrs,Undf
wtp,ME,export,shrs,0.013978546
wtp,MD,import,shrs,Undf
wtp,MD,export,shrs,0.309218028
wtp,MA,import,shrs,Undf
wtp,MA,export,shrs,0.344610482
wtp,MI,import,shrs,Undf
wtp,MI,export,shrs,0.165256189
wtp,MN,import,shrs,Undf
wtp,MN,export,shrs,0.583566446
wtp,MS,import,shrs,Undf
wtp,MS,export,shrs,0.303908826
wtp,MO,import,shrs,Undf
wtp,MO,export,shrs,0.16270114
wtp,MT,import,shrs,Undf
wtp,MT,export,shrs,0.001836779
wtp,NE,import,shrs,Undf
wtp,NE,export,shrs,0.000166357
wtp,NV,import,shrs,Undf
wtp,NV,export,shrs,0.011666806
wtp,NH,import,shrs,Undf
wtp,NH,export,shrs,0.012999719
wtp,NJ,import,shrs,Undf
wtp,NJ,export,shrs,0.882686232
wtp,NM,import,shrs,Undf
wtp,NM,export,shrs,0.013662626
wtp,NY,import,shrs,Undf
wtp,NY,export,shrs,1.173742524
wtp,NC,import,shrs,Undf
wtp,NC,export,shrs,0.025726314
wtp,ND,import,shrs,Undf
wtp,ND,export,shrs,0.030243113
wtp,OH,import,shrs,Undf
wtp,OH,export,shrs,0.188762915
wtp,OK,import,shrs,Undf
wtp,OK,export,shrs,0.000166555
wtp,OR,import,shrs,Undf
wtp,OR,export,shrs,0.14729085
wtp,PA,import,shrs,Undf
wtp,PA,export,shrs,0.162596432
wtp,RI,import,shrs,Undf
wtp,RI,export,shrs,0.057546809
wtp,SC,import,shrs,Undf
wtp,SC,export,shrs,0.084539281
wtp,SD,import,shrs,Undf
wtp,SD,export,shrs,0.000332803
wtp,TN,import,shrs,Undf
wtp,TN,export,shrs,0.596267237
wtp,TX,import,shrs,Undf
wtp,TX,export,shrs,1.436135414
wtp,UT,import,shrs,Undf
wtp,UT,export,shrs,0.002166014
wtp,VT,import,shrs,Undf
wtp,VT,export,shrs,0.018990763
wtp,VA,import,shrs,Undf
wtp,VA,export,shrs,0.675128197
wtp,WA,import,shrs,Undf
wtp,WA,export,shrs,1.167765685
wtp,WV,import,shrs,Undf
wtp,WV,export,shrs,0.076395515
wtp,WI,import,shrs,Undf
wtp,WI,export,shrs,0.028771286
wtp,WY,import,shrs,Undf
wtp,WY,export,shrs,0.010682787
wtp,rest,import,shrs,Undf
wtp,total,import,shrs,Undf
wtp,total,export,shrs,21.71326127
atp,AL,import,shrs,Undf
atp,AL,export,shrs,0.09062076
atp,AK,import,shrs,Undf
atp,AK,export,shrs,0.476709652
atp,AR,import,shrs,Undf
atp,AR,export,shrs,0.075836017
atp,AZ,import,shrs,Undf
atp,AZ,export,shrs,1.860002107
atp,CA,import,shrs,Undf
atp,CA,export,shrs,8.698638739
atp,CO,import,shrs,Undf
atp,CO,export,shrs,2.165520486
atp,CT,import,shrs,Undf
atp,CT,export,shrs,0.225668718
atp,DE,import,shrs,Undf
atp,DE,export,shrs,0.018078639
atp,DC,import,shrs,Undf
atp,DC,export,shrs,0.019482411
atp,FL,import,shrs,Undf
atp,FL,export,shrs,5.665586079
atp,GA,import,shrs,Undf
atp,GA,export,shrs,5.581350074
atp,HI,import,shrs,Undf
atp,HI,export,shrs,1.618799496
atp,ID,import,shrs,Undf
atp,ID,export,shrs,0.126055609
atp,IL,import,shrs,Undf
atp,IL,export,shrs,4.754189754
atp,IN,import,shrs,Undf
atp,IN,export,shrs,0.323012181
atp,IA,import,shrs,Undf
atp,IA,export,shrs,0.067931464
atp,KS,import,shrs,Undf
atp,KS,export,shrs,0.05689186
atp,KY,import,shrs,Undf
atp,KY,export,shrs,0.253709486
atp,LA,import,shrs,Undf
atp,LA,export,shrs,0.417891545
atp,ME,import,shrs,Undf
atp,ME,export,shrs,0.047606533
atp,MD,import,shrs,Undf
atp,MD,export,shrs,0.911204939
atp,MA,import,shrs,Undf
atp,MA,export,shrs,1.180823868
atp,MI,import,shrs,Undf
atp,MI,export,shrs,1.75945828
atp,MN,import,shrs,Undf
atp,MN,export,shrs,1.630452804
atp,MS,import,shrs,Undf
atp,MS,export,shrs,0.035849574
atp,MO,import,shrs,Undf
atp,MO,export,shrs,0.701574964
atp,MT,import,shrs,Undf
atp,MT,export,shrs,0.086047065
atp,NE,import,shrs,Undf
atp,NE,export,shrs,0.090322886
atp,NV,import,shrs,Undf
atp,NV,export,shrs,1.500396111
atp,NH,import,shrs,Undf
atp,NH,export,shrs,0.066911256
atp,NJ,import,shrs,Undf
atp,NJ,export,shrs,2.955680059
atp,NM,import,shrs,Undf
atp,NM,export,shrs,0.1355095
atp,NY,import,shrs,Undf
atp,NY,export,shrs,4.701803823
atp,NC,import,shrs,Undf
atp,NC,export,shrs,1.649204424
atp,ND,import,shrs,Undf
atp,ND,export,shrs,0.025521803
atp,OH,import,shrs,Undf
atp,OH,export,shrs,1.185499801
atp,OK,import,shrs,Undf
atp,OK,export,shrs,0.533794814
atp,OR,import,shrs,Undf
atp,OR,export,shrs,0.733178787
atp,PA,import,shrs,Undf
atp,PA,export,shrs,1.595722502
atp,RI,import,shrs,Undf
atp,RI,export,shrs,0.078768092
atp,SC,import,shrs,Undf
atp,SC,export,shrs,0.143766745
atp,SD,import,shrs,Undf
atp,SD,export,shrs,0.046994522
atp,TN,import,shrs,Undf
atp,TN,export,shrs,0.416749836
atp,TX,import,shrs,Undf
atp,TX,export,shrs,7.496941215
atp,UT,import,shrs,Undf
atp,UT,export,shrs,0.902521214
atp,VT,import,shrs,Undf
atp,VT,export,shrs,0.013819001
atp,VA,import,shrs,Undf
atp,VA,export,shrs,1.890617005
atp,WA,import,shrs,Undf
atp,WA,export,shrs,2.221551948
atp,WV,import,shrs,Undf
atp,WV,export,shrs,0.008558428
atp,WI,import,shrs,Undf
atp,WI,export,shrs,0.235397341
atp,WY,import,shrs,Undf
atp,WY,export,shrs,0.043959249
atp,rest,import,shrs,Undf
atp,total,import,shrs,Undf
atp,total,export,shrs,67.52218347
cmn,AL,import,shrs,Undf
cmn,AL,export,shrs,0.347563652
cmn,AK,import,shrs,Undf
cmn,AK,export,shrs,0.074404338
cmn,AR,import,shrs,Undf
cmn,AR,export,shrs,0.178638067
cmn,AZ,import,shrs,Undf
cmn,AZ,export,shrs,0.795683791
cmn,CA,import,shrs,Undf
cmn,CA,export,shrs,16.24421058
cmn,CO,import,shrs,Undf
cmn,CO,export,shrs,1.330213022
cmn,CT,import,shrs,Undf
cmn,CT,export,shrs,0.900572232
cmn,DE,import,shrs,Undf
cmn,DE,export,shrs,0.079076987
cmn,DC,import,shrs,Undf
cmn,DC,export,shrs,0.508252893
cmn,FL,import,shrs,Undf
cmn,FL,export,shrs,2.551864655
cmn,GA,import,shrs,Undf
cmn,GA,export,shrs,2.761137417
cmn,HI,import,shrs,Undf
cmn,HI,export,shrs,0.129639404
cmn,ID,import,shrs,Undf
cmn,ID,export,shrs,0.10399381
cmn,IL,import,shrs,Undf
cmn,IL,export,shrs,1.942537262
cmn,IN,import,shrs,Undf
cmn,IN,export,shrs,0.46959591
cmn,IA,import,shrs,Undf
cmn,IA,export,shrs,0.290672196
cmn,KS,import,shrs,Undf
cmn,KS,export,shrs,0.444647706
cmn,KY,import,shrs,Undf
cmn,KY,export,shrs,0.31093911
cmn,LA,import,shrs,Undf
cmn,LA,export,shrs,0.297025594
cmn,ME,import,shrs,Undf
cmn,ME,export,shrs,0.087285871
cmn,MD,import,shrs,Undf
cmn,MD,export,shrs,1.382821295
cmn,MA,import,shrs,Undf
cmn,MA,export,shrs,2.105548886
cmn,MI,import,shrs,Undf
cmn,MI,export,shrs,0.926075207
cmn,MN,import,shrs,Undf
cmn,MN,export,shrs,0.844521187
cmn,MS,import,shrs,Undf
cmn,MS,export,shrs,0.143478465
cmn,MO,import,shrs,Undf
cmn,MO,export,shrs,0.810422835
cmn,MT,import,shrs,Undf
cmn,MT,export,shrs,0.077737862
cmn,NE,import,shrs,Undf
cmn,NE,export,shrs,0.252964452
cmn,NV,import,shrs,Undf
cmn,NV,export,shrs,0.256638623
cmn,NH,import,shrs,Undf
cmn,NH,export,shrs,0.239541031
cmn,NJ,import,shrs,Undf
cmn,NJ,export,shrs,1.741163821
cmn,NM,import,shrs,Undf
cmn,NM,export,shrs,0.154026626
cmn,NY,import,shrs,Undf
cmn,NY,export,shrs,7.0972563
cmn,NC,import,shrs,Undf
cmn,NC,export,shrs,1.312775606
cmn,ND,import,shrs,Undf
cmn,ND,export,shrs,0.081402209
cmn,OH,import,shrs,Undf
cmn,OH,export,shrs,1.176887058
cmn,OK,import,shrs,Undf
cmn,OK,export,shrs,0.309125443
cmn,OR,import,shrs,Undf
cmn,OR,export,shrs,0.533133235
cmn,PA,import,shrs,Undf
cmn,PA,export,shrs,2.743542882
cmn,RI,import,shrs,Undf
cmn,RI,export,shrs,0.110538483
cmn,SC,import,shrs,Undf
cmn,SC,export,shrs,0.420100377
cmn,SD,import,shrs,Undf
cmn,SD,export,shrs,0.072819384
cmn,TN,import,shrs,Undf
cmn,TN,export,shrs,0.64331391
cmn,TX,import,shrs,Undf
cmn,TX,export,shrs,4.45166036
cmn,UT,import,shrs,Undf
cmn,UT,export,shrs,0.528373745
cmn,VT,import,shrs,Undf
cmn,VT,export,shrs,0.065487918
cmn,VA,import,shrs,Undf
cmn,VA,export,shrs,2.040482933
cmn,WA,import,shrs,Undf
cmn,WA,export,shrs,3.475996805
cmn,WV,import,shrs,Undf
cmn,WV,export,shrs,0.092110414
cmn,WI,import,shrs,Undf
cmn,WI,export,shrs,0.688034314
cmn,WY,import,shrs,Undf
cmn,WY,export,shrs,0.036787257
cmn,rest,import,shrs,Undf
cmn,total,import,shrs,Undf
cmn,total,export,shrs,64.66272341
ofi,AL,import,shrs,Undf
ofi,AL,export,shrs,0.697202235
ofi,AK,import,shrs,Undf
ofi,AK,export,shrs,0.089225756
ofi,AR,import,shrs,Undf
ofi,AR,export,shrs,0.335577529
ofi,AZ,import,shrs,Undf
ofi,AZ,export,shrs,1.593502985
ofi,CA,import,shrs,Undf
ofi,CA,export,shrs,9.870781368
ofi,CO,import,shrs,Undf
ofi,CO,export,shrs,1.276869998
ofi,CT,import,shrs,Undf
ofi,CT,export,shrs,2.083920956
ofi,DE,import,shrs,Undf
ofi,DE,export,shrs,1.218396071
ofi,DC,import,shrs,Undf
ofi,DC,export,shrs,0.481418594
ofi,FL,import,shrs,Undf
ofi,FL,export,shrs,2.85548521
ofi,GA,import,shrs,Undf
ofi,GA,export,shrs,2.98786201
ofi,HI,import,shrs,Undf
ofi,HI,export,shrs,0.131096702
ofi,ID,import,shrs,Undf
ofi,ID,export,shrs,0.194516361
ofi,IL,import,shrs,Undf
ofi,IL,export,shrs,4.093241425
ofi,IN,import,shrs,Undf
ofi,IN,export,shrs,0.682802973
ofi,IA,import,shrs,Undf
ofi,IA,export,shrs,0.792144461
ofi,KS,import,shrs,Undf
ofi,KS,export,shrs,0.450499343
ofi,KY,import,shrs,Undf
ofi,KY,export,shrs,0.535254144
ofi,LA,import,shrs,Undf
ofi,LA,export,shrs,0.526051289
ofi,ME,import,shrs,Undf
ofi,ME,export,shrs,0.158554927
ofi,MD,import,shrs,Undf
ofi,MD,export,shrs,1.397453434
ofi,MA,import,shrs,Undf
ofi,MA,export,shrs,3.57194719
ofi,MI,import,shrs,Undf
ofi,MI,export,shrs,1.171829404
ofi,MN,import,shrs,Undf
ofi,MN,export,shrs,1.727935375
ofi,MS,import,shrs,Undf
ofi,MS,export,shrs,0.27778939
ofi,MO,import,shrs,Undf
ofi,MO,export,shrs,1.31332073
ofi,MT,import,shrs,Undf
ofi,MT,export,shrs,0.150966312
ofi,NE,import,shrs,Undf
ofi,NE,export,shrs,0.370838908
ofi,NV,import,shrs,Undf
ofi,NV,export,shrs,0.497580908
ofi,NH,import,shrs,Undf
ofi,NH,export,shrs,0.268652099
ofi,NJ,import,shrs,Undf
ofi,NJ,export,shrs,2.081798316
ofi,NM,import,shrs,Undf
ofi,NM,export,shrs,0.150704131
ofi,NY,import,shrs,Undf
ofi,NY,export,shrs,25.71312525
ofi,NC,import,shrs,Undf
ofi,NC,export,shrs,3.741566241
ofi,ND,import,shrs,Undf
ofi,ND,export,shrs,0.14724926
ofi,OH,import,shrs,Undf
ofi,OH,export,shrs,3.315340517
ofi,OK,import,shrs,Undf
ofi,OK,export,shrs,0.431803576
ofi,OR,import,shrs,Undf
ofi,OR,export,shrs,0.49257981
ofi,PA,import,shrs,Undf
ofi,PA,export,shrs,2.212303711
ofi,RI,import,shrs,Undf
ofi,RI,export,shrs,0.301311237
ofi,SC,import,shrs,Undf
ofi,SC,export,shrs,0.455210417
ofi,SD,import,shrs,Undf
ofi,SD,export,shrs,0.691450232
ofi,TN,import,shrs,Undf
ofi,TN,export,shrs,1.060502635
ofi,TX,import,shrs,Undf
ofi,TX,export,shrs,7.356275243
ofi,UT,import,shrs,Undf
ofi,UT,export,shrs,1.205706506
ofi,VT,import,shrs,Undf
ofi,VT,export,shrs,0.070313626
ofi,VA,import,shrs,Undf
ofi,VA,export,shrs,1.899893421
ofi,WA,import,shrs,Undf
ofi,WA,export,shrs,1.09774171
ofi,WV,import,shrs,Undf
ofi,WV,export,shrs,0.114750638
ofi,WI,import,shrs,Undf
ofi,WI,export,shrs,0.873957509
ofi,WY,import,shrs,Undf
ofi,WY,export,shrs,0.073334379
ofi,rest,import,shrs,Undf
ofi,total,import,shrs,Undf
ofi,total,export,shrs,95.28963645
obs,AL,import,shrs,Undf
obs,AL,export,shrs,1.759584437
obs,AK,import,shrs,Undf
obs,AK,export,shrs,0.311700705
obs,AR,import,shrs,Undf
obs,AR,export,shrs,1.175372109
obs,AZ,import,shrs,Undf
obs,AZ,export,shrs,3.471862688
obs,CA,import,shrs,Undf
obs,CA,export,shrs,29.32660249
obs,CO,import,shrs,Undf
obs,CO,export,shrs,4.083617031
obs,CT,import,shrs,Undf
obs,CT,export,shrs,2.858236124
obs,DE,import,shrs,Undf
obs,DE,export,shrs,0.857454971
obs,DC,import,shrs,Undf
obs,DC,export,shrs,2.529515265
obs,FL,import,shrs,Undf
obs,FL,export,shrs,11.62195343
obs,GA,import,shrs,Undf
obs,GA,export,shrs,6.38285164
obs,HI,import,shrs,Undf
obs,HI,export,shrs,0.774129847
obs,ID,import,shrs,Undf
obs,ID,export,shrs,0.615698467
obs,IL,import,shrs,Undf
obs,IL,export,shrs,9.876880111
obs,IN,import,shrs,Undf
obs,IN,export,shrs,2.549073681
obs,IA,import,shrs,Undf
obs,IA,export,shrs,1.038973892
obs,KS,import,shrs,Undf
obs,KS,export,shrs,1.878034211
obs,KY,import,shrs,Undf
obs,KY,export,shrs,1.488843075
obs,LA,import,shrs,Undf
obs,LA,export,shrs,2.033351194
obs,ME,import,shrs,Undf
obs,ME,export,shrs,0.544657628
obs,MD,import,shrs,Undf
obs,MD,export,shrs,4.856949765
obs,MA,import,shrs,Undf
obs,MA,export,shrs,7.191597543
obs,MI,import,shrs,Undf
obs,MI,export,shrs,6.083441316
obs,MN,import,shrs,Undf
obs,MN,export,shrs,3.86282616
obs,MS,import,shrs,Undf
obs,MS,export,shrs,0.739225845
obs,MO,import,shrs,Undf
obs,MO,export,shrs,3.461536341
obs,MT,import,shrs,Undf
obs,MT,export,shrs,0.329769274
obs,NE,import,shrs,Undf
obs,NE,export,shrs,0.945532598
obs,NV,import,shrs,Undf
obs,NV,export,shrs,1.697937917
obs,NH,import,shrs,Undf
obs,NH,export,shrs,0.818169811
obs,NJ,import,shrs,Undf
obs,NJ,export,shrs,8.140933508
obs,NM,import,shrs,Undf
obs,NM,export,shrs,0.904309353
obs,NY,import,shrs,Undf
obs,NY,export,shrs,17.88888227
obs,NC,import,shrs,Undf
obs,NC,export,shrs,5.450888726
obs,ND,import,shrs,Undf
obs,ND,export,shrs,0.357334984
obs,OH,import,shrs,Undf
obs,OH,export,shrs,6.469748845
obs,OK,import,shrs,Undf
obs,OK,export,shrs,1.526884456
obs,OR,import,shrs,Undf
obs,OR,export,shrs,2.458674971
obs,PA,import,shrs,Undf
obs,PA,export,shrs,8.458462839
obs,RI,import,shrs,Undf
obs,RI,export,shrs,0.619844676
obs,SC,import,shrs,Undf
obs,SC,export,shrs,2.067036317
obs,SD,import,shrs,Undf
obs,SD,export,shrs,0.249611463
obs,TN,import,shrs,Undf
obs,TN,export,shrs,3.49016677
obs,TX,import,shrs,Undf
obs,TX,export,shrs,16.86275095
obs,UT,import,shrs,Undf
obs,UT,export,shrs,1.59005077
obs,VT,import,shrs,Undf
obs,VT,export,shrs,0.247865142
obs,VA,import,shrs,Undf
obs,VA,export,shrs,6.794862236
obs,WA,import,shrs,Undf
obs,WA,export,shrs,4.23889246
obs,WV,import,shrs,Undf
obs,WV,export,shrs,0.520607105
obs,WI,import,shrs,Undf
obs,WI,export,shrs,2.665775765
obs,WY,import,shrs,Undf
obs,WY,export,shrs,0.187989447
obs,rest,import,shrs,Undf
obs,total,import,shrs,Undf
obs,total,export,shrs,206.3569526
ros,AL,import,shrs,Undf
ros,AL,export,shrs,0.991791578
ros,AK,import,shrs,Undf
ros,AK,export,shrs,0.31312698
ros,AR,import,shrs,Undf
ros,AR,export,shrs,0.581414971
ros,AZ,import,shrs,Undf
ros,AZ,export,shrs,2.412954944
ros,CA,import,shrs,Undf
ros,CA,export,shrs,17.70573468
ros,CO,import,shrs,Undf
ros,CO,export,shrs,2.595807247
ros,CT,import,shrs,Undf
ros,CT,export,shrs,1.271994221
ros,DE,import,shrs,Undf
ros,DE,export,shrs,0.264491642
ros,DC,import,shrs,Undf
ros,DC,export,shrs,1.034408867
ros,FL,import,shrs,Undf
ros,FL,export,shrs,9.810329894
ros,GA,import,shrs,Undf
ros,GA,export,shrs,2.693507129
ros,HI,import,shrs,Undf
ros,HI,export,shrs,1.971097042
ros,ID,import,shrs,Undf
ros,ID,export,shrs,0.458001862
ros,IL,import,shrs,Undf
ros,IL,export,shrs,5.120322444
ros,IN,import,shrs,Undf
ros,IN,export,shrs,1.798426712
ros,IA,import,shrs,Undf
ros,IA,export,shrs,0.839360557
ros,KS,import,shrs,Undf
ros,KS,export,shrs,0.673885562
ros,KY,import,shrs,Undf
ros,KY,export,shrs,1.115248841
ros,LA,import,shrs,Undf
ros,LA,export,shrs,1.822533992
ros,ME,import,shrs,Undf
ros,ME,export,shrs,0.556304127
ros,MD,import,shrs,Undf
ros,MD,export,shrs,2.234673993
ros,MA,import,shrs,Undf
ros,MA,export,shrs,3.235088947
ros,MI,import,shrs,Undf
ros,MI,export,shrs,2.850641327
ros,MN,import,shrs,Undf
ros,MN,export,shrs,1.761791707
ros,MS,import,shrs,Undf
ros,MS,export,shrs,0.870317199
ros,MO,import,shrs,Undf
ros,MO,export,shrs,1.794921093
ros,MT,import,shrs,Undf
ros,MT,export,shrs,0.385364415
ros,NE,import,shrs,Undf
ros,NE,export,shrs,0.458357691
ros,NV,import,shrs,Undf
ros,NV,export,shrs,5.970072536
ros,NH,import,shrs,Undf
ros,NH,export,shrs,0.637010354
ros,NJ,import,shrs,Undf
ros,NJ,export,shrs,3.008117813
ros,NM,import,shrs,Undf
ros,NM,export,shrs,0.586814021
ros,NY,import,shrs,Undf
ros,NY,export,shrs,10.6057831
ros,NC,import,shrs,Undf
ros,NC,export,shrs,2.961471696
ros,ND,import,shrs,Undf
ros,ND,export,shrs,0.212394444
ros,OH,import,shrs,Undf
ros,OH,export,shrs,3.060283766
ros,OK,import,shrs,Undf
ros,OK,export,shrs,0.913506281
ros,OR,import,shrs,Undf
ros,OR,export,shrs,1.494435137
ros,PA,import,shrs,Undf
ros,PA,export,shrs,3.672713415
ros,RI,import,shrs,Undf
ros,RI,export,shrs,0.403469254
ros,SC,import,shrs,Undf
ros,SC,export,shrs,1.78949474
ros,SD,import,shrs,Undf
ros,SD,export,shrs,0.357706937
ros,TN,import,shrs,Undf
ros,TN,export,shrs,2.910386076
ros,TX,import,shrs,Undf
ros,TX,export,shrs,8.66462542
ros,UT,import,shrs,Undf
ros,UT,export,shrs,0.905396517
ros,VT,import,shrs,Undf
ros,VT,export,shrs,0.414274685
ros,VA,import,shrs,Undf
ros,VA,export,shrs,2.612495994
ros,WA,import,shrs,Undf
ros,WA,export,shrs,3.214087016
ros,WV,import,shrs,Undf
ros,WV,export,shrs,0.464690015
ros,WI,import,shrs,Undf
ros,WI,export,shrs,1.444139359
ros,WY,import,shrs,Undf
ros,WY,export,shrs,0.321200981
ros,rest,import,shrs,Undf
ros,total,import,shrs,Undf
ros,total,export,shrs,124.2464692
osg,AL,import,shrs,Undf
osg,AL,export,shrs,1.137300818
osg,AK,import,shrs,Undf
osg,AK,export,shrs,0.453227388
osg,AR,import,shrs,Undf
osg,AR,export,shrs,0.398691345
osg,AZ,import,shrs,Undf
osg,AZ,export,shrs,1.325448271
osg,CA,import,shrs,Undf
osg,CA,export,shrs,8.900046975
osg,CO,import,shrs,Undf
osg,CO,export,shrs,1.354462422
osg,CT,import,shrs,Undf
osg,CT,export,shrs,1.021934991
osg,DE,import,shrs,Undf
osg,DE,export,shrs,0.221400893
osg,DC,import,shrs,Undf
osg,DC,export,shrs,1.394159769
osg,FL,import,shrs,Undf
osg,FL,export,shrs,3.83079021
osg,GA,import,shrs,Undf
osg,GA,export,shrs,2.25187322
osg,HI,import,shrs,Undf
osg,HI,export,shrs,0.990688758
osg,ID,import,shrs,Undf
osg,ID,export,shrs,0.254273978
osg,IL,import,shrs,Undf
osg,IL,export,shrs,2.25046051
osg,IN,import,shrs,Undf
osg,IN,export,shrs,0.928027491
osg,IA,import,shrs,Undf
osg,IA,export,shrs,0.444732135
osg,KS,import,shrs,Undf
osg,KS,export,shrs,0.734237731
osg,KY,import,shrs,Undf
osg,KY,export,shrs,1.056485877
osg,LA,import,shrs,Undf
osg,LA,export,shrs,0.830804303
osg,ME,import,shrs,Undf
osg,ME,export,shrs,0.276195322
osg,MD,import,shrs,Undf
osg,MD,export,shrs,2.865768581
osg,MA,import,shrs,Undf
osg,MA,export,shrs,2.38275828
osg,MI,import,shrs,Undf
osg,MI,export,shrs,1.372304526
osg,MN,import,shrs,Undf
osg,MN,export,shrs,1.002554754
osg,MS,import,shrs,Undf
osg,MS,export,shrs,0.562027977
osg,MO,import,shrs,Undf
osg,MO,export,shrs,1.142111176
osg,MT,import,shrs,Undf
osg,MT,export,shrs,0.216156338
osg,NE,import,shrs,Undf
osg,NE,export,shrs,0.379133232
osg,NV,import,shrs,Undf
osg,NV,export,shrs,0.472906224
osg,NH,import,shrs,Undf
osg,NH,export,shrs,0.343260397
osg,NJ,import,shrs,Undf
osg,NJ,export,shrs,1.590348738
osg,NM,import,shrs,Undf
osg,NM,export,shrs,0.835302393
osg,NY,import,shrs,Undf
osg,NY,export,shrs,4.038197707
osg,NC,import,shrs,Undf
osg,NC,export,shrs,2.613809538
osg,ND,import,shrs,Undf
osg,ND,export,shrs,0.223732277
osg,OH,import,shrs,Undf
osg,OH,export,shrs,2.066532582
osg,OK,import,shrs,Undf
osg,OK,export,shrs,0.80822899
